iter	Passed	Remaining
7647	207493	63810
7648	207524	63784
7649	207562	63761
7650	207588	63733
7651	207605	63703
7652	207636	63677
7653	207660	63649
7654	207688	63622
7655	207710	63593
7656	207728	63563
7657	207751	63535
7658	207777	63507
7659	207809	63482
7660	207835	63454
7661	207856	63425
7662	207873	63395
7663	207912	63372
7664	207933	63342
7665	207952	63313
7666	207985	63288
7667	208007	63259
7668	208035	63232
7669	208050	63201
7670	208087	63177
7671	208114	63150
7672	208139	63122
7673	208153	63091
7674	208169	63061
7675	208188	63031
7676	208217	63004
7677	208245	62978
7678	208268	62949
7679	208296	62922
7680	208315	62893
7681	208336	62864
7682	208362	62836
7683	208377	62806
7684	208396	62776
7685	208415	62747
7686	208444	62720
7687	208471	62693
7688	208506	62668
7689	208538	62643
7690	208563	62615
7691	208579	62584
7692	208607	62557
7693	208641	62532
7694	208660	62503
7695	208693	62477
7696	208714	62448
7697	208732	62419
7698	208755	62390
7699	208780	62363
7700	208795	62332
7701	208813	62302
7702	208842	62275
7703	208867	62248
7704	208893	62220
7705	208915	62191
7706	208945	62165
7707	208970	62138
7708	209001	62112
7709	209024	62083
7710	209040	62053
7711	209090	62032
7712	209117	62006
7713	209140	61977
7714	209172	61951
7715	209206	61926
7716	209250	61904
7717	209270	61875
7718	209315	61853
7719	209346	61827
7720	209361	61797
7721	209378	61767
7722	209399	61737
7723	209419	61708
7724	209456	61684
7725	209474	61654
7726	209491	61624
7727	209529	61600
7728	209556	61573
7729	209583	61546
7730	209609	61519
7731	209639	61492
7732	209664	61464
7733	209690	61437
7734	209713	61409
7735	209739	61382
7736	209766	61354
7737	209780	61323
7738	209802	61295
7739	209829	61267
7740	209847	61238
7741	209866	61208
7742	209891	61181
7743	209915	61153
7744	209930	61122
7745	209963	61097
7746	209993	61070
7747	210020	61043
7748	210052	61017
7749	210079	60990
7750	210107	60963
7751	210125	60934
7752	210177	60914
7753	210194	60884
7754	210218	60856
7755	210250	60830
7756	210282	60804
7757	210301	60775
7758	210332	60749
7759	210358	60721
7760	210385	60694
7761	210400	60664
7762	210423	60636
7763	210438	60605
7764	210451	60574
7765	210491	60550
7766	210509	60521
7767	210530	60492
7768	210555	60464
7769	210584	60438
7770	210602	60408
7771	210631	60381
7772	210657	60354
7773	210670	60323
7774	210689	60293
7775	210711	60265
7776	210734	60236
7777	210751	60206
7778	210781	60180
7779	210805	60152
7780	210826	60123
7781	210842	60093
7782	210873	60067
7783	210896	60039
7784	210926	60013
7785	210950	59985
7786	210971	59956
7787	210999	59929
7788	211018	59900
7789	211037	59870
7790	211067	59844
7791	211096	59818
7792	211122	59790
7793	211149	59763
7794	211175	59735
7795	211200	59708
7796	211223	59680
7797	211238	59649
7798	211271	59624
7799	211288	59594
7800	211314	59566
7801	211338	59538
7802	211362	59511
7803	211387	59483
7804	211415	59456
7805	211437	59427
7806	211465	59400
7807	211485	59372
7808	211512	59344
7809	211538	59317
7810	211568	59291
7811	211592	59263
7812	211628	59238
7813	211653	59211
7814	211674	59182
7815	211703	59155
7816	211724	59126
7817	211735	59095
7818	211756	59066
7819	211787	59040
7820	211810	59012
7821	211828	58982
7822	211864	58958
7823	211890	58930
7824	211916	58903
7825	211954	58879
7826	211968	58848
7827	211998	58822
7828	212026	58795
7829	212048	58767
7830	212075	58739
7831	212099	58711
7832	212121	58683
7833	212145	58655
7834	212185	58631
7835	212211	58604
7836	212236	58576
7837	212254	58547
7838	212278	58519
7839	212301	58491
7840	212338	58466
7841	212362	58439
7842	212389	58411
7843	212415	58384
7844	212454	58360
7845	212482	58333
7846	212508	58306
7847	212576	58290
7848	212596	58261
7849	212614	58232
7850	212665	58211
7851	212691	58184
7852	212711	58155
7853	212783	58140
7854	212813	58114
7855	212832	58084
7856	212903	58069
7857	212921	58039
7858	212958	58015
7859	213002	57993
7860	213020	57963
7861	213040	57934
7862	213092	57914
7863	213109	57884
7864	213130	57855
7865	213205	57841
7866	213222	57811
7867	213237	57781
7868	213273	57756
7869	213300	57729
7870	213326	57701
7871	213353	57674
7872	213383	57648
7873	213400	57618
7874	213423	57590
7875	213448	57562
7876	213465	57533
7877	213517	57512
7878	213539	57484
7879	213558	57454
7880	213587	57428
7881	213610	57400
7882	213639	57373
7883	213664	57345
7884	213691	57318
7885	213716	57291
7886	213745	57264
7887	213782	57239
7888	213801	57210
7889	213837	57185
7890	213853	57155
7891	213878	57128
7892	213914	57103
7893	213935	57074
7894	213959	57046
7895	213986	57019
7896	214014	56992
7897	214053	56968
7898	214081	56941
7899	214110	56915
7900	214129	56886
7901	214170	56862
7902	214192	56834
7903	214227	56809
7904	214268	56785
7905	214295	56758
7906	214322	56731
7907	214348	56704
7908	214372	56676
7909	214390	56646
7910	214413	56618
7911	214440	56591
7912	214465	56563
7913	214480	56533
7914	214512	56507
7915	214543	56481
7916	214563	56452
7917	214581	56423
7918	214617	56398
7919	214649	56372
7920	214673	56344
7921	214692	56315
7922	214734	56292
7923	214758	56264
7924	214779	56235
7925	214809	56209
7926	214838	56182
7927	214864	56155
7928	214898	56130
7929	214913	56099
7930	214933	56070
7931	214965	56044
7932	214989	56017
7933	215007	55987
7934	215035	55960
7935	215063	55933
7936	215078	55903
7937	215101	55875
7938	215135	55850
7939	215156	55821
7940	215185	55794
7941	215205	55765
7942	215222	55736
7943	215241	55706
7944	215277	55682
7945	215304	55655
7946	215332	55628
7947	215359	55601
7948	215382	55573
7949	215412	55546
7950	215437	55518
7951	215457	55490
7952	215481	55462
7953	215507	55434
7954	215528	55406
7955	215557	55379
7956	215581	55351
7957	215595	55321
7958	215622	55294
7959	215652	55267
7960	215671	55238
7961	215693	55210
7962	215729	55185
7963	215746	55155
7964	215778	55129
7965	215797	55100
7966	215825	55073
7967	215856	55047
7968	215881	55020
7969	215906	54992
7970	215927	54963
7971	215955	54936
7972	215972	54907
7973	216008	54882
7974	216028	54853
7975	216049	54824
7976	216078	54798
7977	216100	54770
7978	216123	54742
7979	216151	54715
7980	216194	54691
7981	216223	54665
7982	216248	54637
7983	216271	54609
7984	216297	54582
7985	216323	54554
7986	216350	54527
7987	216386	54503
7988	216412	54475
7989	216443	54449
7990	216467	54421
7991	216504	54397
7992	216526	54368
7993	216546	54339
7994	216568	54311
7995	216593	54283
7996	216613	54254
7997	216625	54224
7998	216652	54197
7999	216679	54169
8000	216694	54139
8001	216733	54115
8002	216747	54085
8003	216780	54059
8004	216809	54033
8005	216831	54004
8006	216853	53976
8007	216889	53951
8008	216910	53922
8009	216929	53893
8010	216951	53865
8011	216975	53837
8012	217003	53810
8013	217027	53782
8014	217045	53753
8015	217065	53724
8016	217092	53697
8017	217137	53674
8018	217154	53645
8019	217172	53616
8020	217211	53591
8021	217235	53564
8022	217271	53539
8023	217298	53512
8024	217326	53485
8025	217351	53457
8026	217380	53431
8027	217402	53402
8028	217419	53373
8029	217447	53346
8030	217471	53318
8031	217495	53290
8032	217533	53266
8033	217565	53240
8034	217587	53212
8035	217611	53184
8036	217633	53156
8037	217662	53129
8038	217693	53103
8039	217717	53075
8040	217746	53048
8041	217795	53027
8042	217818	52999
8043	217844	52971
8044	217882	52947
8045	217898	52917
8046	217933	52892
8047	217956	52864
8048	217976	52835
8049	218012	52810
8050	218040	52783
8051	218065	52756
8052	218093	52729
8053	218114	52700
8054	218140	52673
8055	218167	52646
8056	218182	52616
8057	218219	52591
8058	218237	52562
8059	218259	52533
8060	218275	52504
8061	218320	52481
8062	218344	52453
8063	218370	52426
8064	218388	52397
8065	218419	52370
8066	218443	52343
8067	218464	52314
8068	218489	52286
8069	218517	52260
8070	218538	52231
8071	218571	52205
8072	218595	52178
8073	218616	52149
8074	218638	52121
8075	218664	52093
8076	218700	52069
8077	218727	52041
8078	218742	52012
8079	218770	51985
8080	218796	51957
8081	218820	51929
8082	218849	51903
8083	218877	51876
8084	218897	51847
8085	218920	51819
8086	218945	51792
8087	218962	51762
8088	219005	51739
8089	219033	51712
8090	219060	51685
8091	219109	51663
8092	219140	51637
8093	219168	51610
8094	219197	51583
8095	219224	51556
8096	219247	51528
8097	219271	51500
8098	219295	51473
8099	219338	51449
8100	219372	51424
8101	219388	51394
8102	219414	51367
8103	219436	51338
8104	219453	51309
8105	219467	51279
8106	219491	51251
8107	219528	51226
8108	219554	51199
8109	219577	51171
8110	219601	51143
8111	219628	51116
8112	219665	51092
8113	219690	51064
8114	219713	51036
8115	219736	51008
8116	219753	50978
8117	219775	50950
8118	219799	50922
8119	219825	50895
8120	219855	50869
8121	219894	50844
8122	219911	50815
8123	219929	50786
8124	219973	50763
8125	219991	50734
8126	220016	50706
8127	220049	50680
8128	220078	50654
8129	220105	50626
8130	220133	50600
8131	220179	50577
8132	220203	50549
8133	220224	50521
8134	220249	50493
8135	220280	50467
8136	220307	50440
8137	220334	50413
8138	220360	50385
8139	220394	50360
8140	220418	50332
8141	220437	50303
8142	220455	50274
8143	220479	50246
8144	220509	50220
8145	220543	50194
8146	220570	50167
8147	220609	50143
8148	220623	50113
8149	220637	50083
8150	220670	50057
8151	220694	50029
8152	220718	50002
8153	220746	49975
8154	220775	49948
8155	220801	49921
8156	220830	49894
8157	220861	49868
8158	220890	49841
8159	220914	49813
8160	220947	49788
8161	220976	49761
8162	220996	49733
8163	221029	49707
8164	221057	49680
8165	221077	49651
8166	221098	49623
8167	221125	49596
8168	221154	49569
8169	221178	49541
8170	221206	49515
8171	221225	49486
8172	221259	49460
8173	221286	49433
8174	221310	49405
8175	221341	49379
8176	221377	49354
8177	221394	49325
8178	221434	49300
8179	221451	49271
8180	221472	49243
8181	221502	49216
8182	221538	49191
8183	221562	49163
8184	221579	49134
8185	221605	49107
8186	221630	49079
8187	221647	49050
8188	221680	49024
8189	221708	48997
8190	221741	48972
8191	221771	48945
8192	221813	48921
8193	221831	48892
8194	221856	48865
8195	221884	48838
8196	221907	48810
8197	221925	48781
8198	221971	48758
8199	221995	48730
8200	222021	48703
8201	222060	48678
8202	222085	48651
8203	222104	48622
8204	222131	48595
8205	222158	48568
8206	222190	48542
8207	222212	48514
8208	222238	48486
8209	222273	48461
8210	222310	48436
8211	222329	48407
8212	222348	48378
8213	222377	48352
8214	222414	48327
8215	222466	48305
8216	222489	48277
8217	222539	48255
8218	222565	48228
8219	222583	48199
8220	222601	48170
8221	222637	48145
8222	222656	48116
8223	222677	48087
8224	222693	48058
8225	222716	48030
8226	222747	48004
8227	222764	47974
8228	222796	47948
8229	222815	47920
8230	222850	47894
8231	222866	47865
8232	222896	47838
8233	222931	47813
8234	222959	47786
8235	222989	47760
8236	223018	47733
8237	223038	47705
8238	223071	47679
8239	223093	47651
8240	223113	47622
8241	223133	47593
8242	223159	47566
8243	223185	47539
8244	223207	47511
8245	223222	47481
8246	223251	47454
8247	223288	47429
8248	223306	47400
8249	223337	47374
8250	223356	47345
8251	223375	47317
8252	223389	47287
8253	223412	47259
8254	223434	47231
8255	223459	47203
8256	223497	47178
8257	223526	47152
8258	223561	47126
8259	223590	47100
8260	223605	47070
8261	223627	47042
8262	223652	47015
8263	223683	46988
8264	223701	46959
8265	223722	46931
8266	223745	46903
8267	223770	46875
8268	223795	46848
8269	223812	46819
8270	223837	46791
8271	223866	46765
8272	223902	46739
8273	223931	46713
8274	223964	46687
8275	224048	46672
8276	224076	46645
8277	224096	46616
8278	224146	46594
8279	224165	46565
8280	224182	46536
8281	224232	46514
8282	224260	46487
8283	224282	46459
8284	224309	46432
8285	224340	46405
8286	224370	46379
8287	224393	46351
8288	224434	46327
8289	224453	46298
8290	224467	46268
8291	224491	46241
8292	224512	46212
8293	224527	46183
8294	224566	46158
8295	224579	46128
8296	224593	46098
8297	224644	46076
8298	224667	46048
8299	224713	46025
8300	224752	46001
8301	224773	45972
8302	224807	45947
8303	224856	45924
8304	224889	45898
8305	224904	45869
8306	224941	45844
8307	224973	45817
8308	224992	45789
8309	225021	45762
8310	225064	45738
8311	225080	45709
8312	225117	45684
8313	225134	45655
8314	225152	45626
8315	225181	45599
8316	225219	45574
8317	225262	45550
8318	225290	45523
8319	225328	45499
8320	225363	45473
8321	225401	45448
8322	225426	45421
8323	225457	45394
8324	225471	45365
8325	225498	45338
8326	225527	45311
8327	225549	45283
8328	225566	45254
8329	225589	45226
8330	225624	45200
8331	225639	45171
8332	225665	45143
8333	225686	45115
8334	225715	45088
8335	225742	45061
8336	225767	45034
8337	225801	45008
8338	225826	44981
8339	225861	44955
8340	225882	44927
8341	225921	44902
8342	225947	44875
8343	225975	44848
8344	226003	44821
8345	226031	44794
8346	226056	44767
8347	226081	44739
8348	226114	44713
8349	226138	44686
8350	226166	44659
8351	226192	44631
8352	226208	44602
8353	226229	44574
8354	226251	44546
8355	226276	44518
8356	226300	44491
8357	226323	44463
8358	226343	44434
8359	226381	44409
8360	226408	44382
8361	226440	44356
8362	226464	44328
8363	226490	44301
8364	226515	44274
8365	226539	44246
8366	226567	44219
8367	226584	44190
8368	226601	44161
8369	226620	44132
8370	226641	44104
8371	226677	44079
8372	226696	44050
8373	226722	44023
8374	226748	43995
8375	226776	43969
8376	226803	43942
8377	226825	43913
8378	226850	43886
8379	226868	43857
8380	226891	43829
8381	226916	43802
8382	226941	43774
8383	226979	43749
8384	226999	43721
8385	227020	43693
8386	227056	43667
8387	227081	43640
8388	227103	43612
8389	227138	43586
8390	227159	43558
8391	227176	43529
8392	227214	43504
8393	227238	43476
8394	227258	43448
8395	227284	43421
8396	227310	43393
8397	227343	43367
8398	227359	43338
8399	227394	43313
8400	227420	43285
8401	227467	43262
8402	227488	43234
8403	227517	43207
8404	227535	43178
8405	227558	43151
8406	227588	43124
8407	227620	43098
8408	227646	43071
8409	227676	43044
8410	227712	43019
8411	227738	42992
8412	227753	42962
8413	227777	42935
8414	227808	42908
8415	227838	42882
8416	227867	42855
8417	227887	42827
8418	227917	42800
8419	227945	42773
8420	227968	42745
8421	227989	42717
8422	228019	42690
8423	228042	42663
8424	228068	42635
8425	228105	42610
8426	228125	42582
8427	228143	42553
8428	228182	42528
8429	228209	42501
8430	228238	42474
8431	228268	42448
8432	228287	42419
8433	228312	42392
8434	228345	42366
8435	228365	42338
8436	228388	42310
8437	228417	42283
8438	228452	42257
8439	228466	42228
8440	228497	42202
8441	228526	42175
8442	228539	42145
8443	228560	42117
8444	228581	42089
8445	228611	42062
8446	228630	42034
8447	228662	42007
8448	228683	41979
8449	228706	41952
8450	228723	41923
8451	228749	41895
8452	228776	41868
8453	228801	41841
8454	228829	41814
8455	228866	41789
8456	228883	41760
8457	228904	41732
8458	228951	41708
8459	228986	41683
8460	229006	41654
8461	229025	41626
8462	229059	41600
8463	229082	41572
8464	229100	41543
8465	229138	41518
8466	229165	41491
8467	229179	41462
8468	229195	41433
8469	229218	41405
8470	229241	41377
8471	229280	41352
8472	229305	41325
8473	229332	41298
8474	229362	41271
8475	229377	41242
8476	229399	41214
8477	229416	41185
8478	229444	41158
8479	229467	41130
8480	229493	41103
8481	229517	41076
8482	229545	41049
8483	229575	41022
8484	229602	40995
8485	229626	40968
8486	229649	40940
8487	229674	40912
8488	229700	40885
8489	229716	40856
8490	229738	40828
8491	229774	40803
8492	229802	40776
8493	229832	40749
8494	229860	40722
8495	229883	40694
8496	229919	40669
8497	229943	40641
8498	229970	40614
8499	229997	40587
8500	230014	40558
8501	230034	40530
8502	230060	40503
8503	230083	40475
8504	230101	40447
8505	230122	40418
8506	230139	40389
8507	230158	40361
8508	230194	40336
8509	230228	40310
8510	230257	40283
8511	230281	40256
8512	230301	40227
8513	230327	40200
8514	230360	40174
8515	230391	40148
8516	230419	40121
8517	230457	40095
8518	230471	40066
8519	230494	40038
8520	230525	40012
8521	230542	39983
8522	230561	39955
8523	230596	39929
8524	230630	39903
8525	230651	39875
8526	230676	39848
8527	230699	39820
8528	230731	39794
8529	230759	39767
8530	230792	39741
8531	230811	39713
8532	230842	39686
8533	230858	39657
8534	230878	39629
8535	230909	39602
8536	230933	39575
8537	230953	39547
8538	230975	39519
8539	230988	39489
8540	231013	39462
8541	231041	39435
8542	231056	39406
8543	231080	39378
8544	231100	39350
8545	231125	39323
8546	231153	39296
8547	231174	39268
8548	231203	39241
8549	231234	39215
8550	231249	39186
8551	231277	39159
8552	231311	39133
8553	231339	39106
8554	231364	39079
8555	231396	39052
8556	231423	39025
8557	231451	38998
8558	231476	38971
8559	231503	38944
8560	231523	38916
8561	231549	38889
8562	231564	38860
8563	231585	38832
8564	231607	38804
8565	231626	38775
8566	231659	38749
8567	231688	38722
8568	231724	38697
8569	231749	38669
8570	231776	38642
8571	231797	38614
8572	231835	38589
8573	231863	38562
8574	231888	38535
8575	231918	38508
8576	231946	38482
8577	231971	38454
8578	232003	38428
8579	232023	38400
8580	232047	38372
8581	232086	38347
8582	232110	38320
8583	232138	38293
8584	232161	38265
8585	232185	38237
8586	232211	38210
8587	232236	38183
8588	232282	38159
8589	232308	38132
8590	232337	38105
8591	232364	38078
8592	232378	38049
8593	232405	38022
8594	232430	37994
8595	232448	37966
8596	232476	37939
8597	232508	37913
8598	232521	37883
8599	232543	37855
8600	232563	37827
8601	232587	37800
8602	232607	37772
8603	232627	37743
8604	232651	37716
8605	232680	37689
8606	232712	37663
8607	232728	37634
8608	232768	37609
8609	232790	37581
8610	232809	37553
8611	232857	37529
8612	232886	37502
8613	232912	37475
8614	232938	37448
8615	232957	37420
8616	232978	37392
8617	232992	37363
8618	233019	37336
8619	233043	37308
8620	233060	37279
8621	233094	37254
8622	233110	37225
8623	233136	37197
8624	233157	37170
8625	233174	37141
8626	233202	37114
8627	233224	37086
8628	233259	37060
8629	233285	37033
8630	233310	37006
8631	233328	36977
8632	233350	36950
8633	233365	36921
8634	233398	36895
8635	233420	36867
8636	233436	36838
8637	233470	36812
8638	233496	36785
8639	233520	36757
8640	233548	36730
8641	233571	36703
8642	233597	36676
8643	233633	36650
8644	233659	36623
8645	233704	36599
8646	233734	36572
8647	233772	36547
8648	233793	36519
8649	233823	36492
8650	233844	36464
8651	233872	36437
8652	233909	36412
8653	233936	36385
8654	233962	36358
8655	233985	36330
8656	234008	36302
8657	234037	36276
8658	234070	36250
8659	234090	36221
8660	234108	36193
8661	234147	36168
8662	234183	36142
8663	234197	36113
8664	234223	36086
8665	234248	36059
8666	234276	36032
8667	234310	36006
8668	234339	35979
8669	234356	35950
8670	234387	35924
8671	234410	35896
8672	234428	35868
8673	234453	35841
8674	234484	35814
8675	234503	35786
8676	234516	35757
8677	234539	35729
8678	234568	35702
8679	234595	35675
8680	234625	35649
8681	234638	35620
8682	234664	35592
8683	234700	35567
8684	234727	35540
8685	234753	35513
8686	234787	35487
8687	234848	35465
8688	234865	35436
8689	234889	35409
8690	234916	35382
8691	234932	35353
8692	234962	35326
8693	234987	35299
8694	235013	35272
8695	235050	35246
8696	235091	35221
8697	235117	35194
8698	235143	35167
8699	235179	35141
8700	235199	35113
8701	235215	35085
8702	235234	35056
8703	235250	35028
8704	235265	34999
8705	235294	34972
8706	235321	34945
8707	235346	34918
8708	235370	34890
8709	235402	34864
8710	235433	34837
8711	235455	34810
8712	235473	34781
8713	235507	34755
8714	235523	34727
8715	235569	34703
8716	235612	34678
8717	235638	34651
8718	235667	34624
8719	235696	34597
8720	235727	34571
8721	235745	34542
8722	235778	34516
8723	235814	34490
8724	235828	34462
8725	235867	34436
8726	235885	34408
8727	235901	34379
8728	235933	34353
8729	235960	34326
8730	235985	34299
8731	236012	34272
8732	236041	34245
8733	236059	34216
8734	236077	34188
8735	236098	34160
8736	236115	34132
8737	236135	34104
8738	236156	34076
8739	236178	34048
8740	236202	34021
8741	236250	33997
8742	236275	33969
8743	236295	33941
8744	236329	33915
8745	236369	33890
8746	236397	33863
8747	236423	33836
8748	236446	33808
8749	236470	33781
8750	236502	33755
8751	236532	33728
8752	236552	33700
8753	236580	33673
8754	236604	33646
8755	236635	33619
8756	236661	33592
8757	236690	33565
8758	236708	33537
8759	236739	33511
8760	236765	33483
8761	236802	33458
8762	236829	33431
8763	236854	33403
8764	236879	33376
8765	236910	33350
8766	236930	33322
8767	236958	33295
8768	236998	33270
8769	237034	33244
8770	237059	33216
8771	237084	33189
8772	237114	33163
8773	237129	33134
8774	237145	33105
8775	237171	33078
8776	237197	33051
8777	237219	33023
8778	237236	32995
8779	237256	32967
8780	237287	32940
8781	237315	32913
8782	237331	32885
8783	237356	32858
8784	237394	32832
8785	237417	32805
8786	237437	32777
8787	237465	32750
8788	237483	32721
8789	237508	32694
8790	237522	32665
8791	237538	32637
8792	237562	32609
8793	237585	32582
8794	237603	32554
8795	237630	32526
8796	237656	32499
8797	237678	32472
8798	237705	32445
8799	237720	32416
8800	237757	32390
8801	237773	32362
8802	237795	32334
8803	237816	32306
8804	237854	32281
8805	237868	32252
8806	237890	32224
8807	237926	32198
8808	237948	32171
8809	237969	32143
8810	237999	32116
8811	238024	32089
8812	238057	32063
8813	238091	32037
8814	238119	32010
8815	238145	31983
8816	238173	31956
8817	238198	31929
8818	238226	31902
8819	238249	31874
8820	238274	31847
8821	238299	31820
8822	238338	31794
8823	238360	31767
8824	238388	31740
8825	238414	31712
8826	238444	31686
8827	238471	31659
8828	238495	31631
8829	238519	31604
8830	238550	31578
8831	238576	31550
8832	238592	31522
8833	238610	31494
8834	238643	31467
8835	238665	31440
8836	238683	31412
8837	238720	31386
8838	238744	31358
8839	238774	31332
8840	238810	31306
8841	238826	31278
8842	238850	31250
8843	238872	31223
8844	238896	31195
8845	238915	31167
8846	238943	31140
8847	238975	31114
8848	239004	31087
8849	239026	31059
8850	239051	31032
8851	239085	31006
8852	239112	30979
8853	239126	30950
8854	239149	30923
8855	239186	30897
8856	239244	30874
8857	239280	30848
8858	239336	30825
8859	239354	30797
8860	239371	30769
8861	239403	30742
8862	239435	30716
8863	239477	30691
8864	239501	30663
8865	239541	30638
8866	239581	30613
8867	239616	30587
8868	239656	30561
8869	239675	30533
8870	239701	30506
8871	239718	30478
8872	239813	30459
8873	239831	30431
8874	239846	30403
8875	239912	30380
8876	239927	30352
8877	239944	30324
8878	239972	30297
8879	239992	30269
8880	240022	30242
8881	240057	30216
8882	240076	30188
8883	240094	30160
8884	240148	30136
8885	240162	30108
8886	240184	30080
8887	240220	30054
8888	240244	30027
8889	240263	29999
8890	240285	29971
8891	240313	29944
8892	240335	29916
8893	240367	29890
8894	240395	29863
8895	240424	29836
8896	240450	29809
8897	240478	29782
8898	240498	29754
8899	240524	29727
8900	240549	29700
8901	240575	29673
8902	240601	29646
8903	240627	29619
8904	240656	29592
8905	240678	29564
8906	240704	29537
8907	240727	29509
8908	240751	29482
8909	240766	29454
8910	240820	29430
8911	240838	29402
8912	240867	29375
8913	240895	29348
8914	240916	29320
8915	240949	29294
8916	240970	29266
8917	240991	29238
8918	241007	29210
8919	241046	29185
8920	241063	29156
8921	241082	29128
8922	241107	29101
8923	241124	29073
8924	241155	29046
8925	241187	29020
8926	241203	28992
8927	241226	28964
8928	241253	28937
8929	241282	28910
8930	241305	28883
8931	241332	28856
8932	241349	28827
8933	241364	28799
8934	241381	28771
8935	241416	28745
8936	241452	28719
8937	241480	28692
8938	241501	28664
8939	241531	28637
8940	241551	28610
8941	241568	28581
8942	241597	28555
8943	241633	28529
8944	241649	28500
8945	241674	28473
8946	241704	28446
8947	241723	28418
8948	241752	28392
8949	241773	28364
8950	241792	28336
8951	241823	28310
8952	241842	28282
8953	241861	28254
8954	241886	28226
8955	241909	28199
8956	241939	28172
8957	241975	28146
8958	241993	28118
8959	242021	28091
8960	242040	28063
8961	242075	28037
8962	242091	28009
8963	242115	27982
8964	242140	27954
8965	242160	27927
8966	242191	27900
8967	242214	27872
8968	242234	27845
8969	242254	27817
8970	242282	27790
8971	242307	27763
8972	242335	27736
8973	242364	27709
8974	242384	27681
8975	242402	27653
8976	242458	27630
8977	242480	27602
8978	242511	27575
8979	242546	27549
8980	242566	27521
8981	242595	27495
8982	242625	27468
8983	242649	27441
8984	242674	27413
8985	242718	27388
8986	242737	27361
8987	242754	27332
8988	242784	27306
8989	242802	27278
8990	242829	27251
8991	242869	27225
8992	242899	27198
8993	242925	27171
8994	242948	27144
8995	242964	27116
8996	242981	27087
8997	243008	27060
8998	243028	27033
8999	243045	27005
9000	243076	26978
9001	243099	26951
9002	243123	26923
9003	243150	26896
9004	243172	26869
9005	243202	26842
9006	243230	26815
9007	243247	26787
9008	243280	26761
9009	243306	26733
9010	243341	26707
9011	243363	26680
9012	243397	26654
9013	243431	26627
9014	243463	26601
9015	243507	26576
9016	243535	26549
9017	243560	26522
9018	243576	26493
9019	243600	26466
9020	243624	26439
9021	243640	26411
9022	243665	26383
9023	243690	26356
9024	243720	26329
9025	243745	26302
9026	243759	26274
9027	243778	26246
9028	243798	26218
9029	243834	26192
9030	243861	26165
9031	243881	26137
9032	243902	26110
9033	243929	26083
9034	243952	26055
9035	243972	26028
9036	244005	26001
9037	244023	25973
9038	244059	25947
9039	244079	25919
9040	244107	25893
9041	244123	25864
9042	244150	25837
9043	244171	25810
9044	244197	25783
9045	244234	25757
9046	244263	25730
9047	244289	25703
9048	244327	25677
9049	244353	25650
9050	244379	25623
9051	244406	25596
9052	244429	25568
9053	244444	25540
9054	244464	25512
9055	244508	25487
9056	244528	25459
9057	244559	25433
9058	244581	25405
9059	244609	25378
9060	244641	25352
9061	244662	25324
9062	244688	25297
9063	244703	25269
9064	244730	25242
9065	244752	25214
9066	244782	25188
9067	244806	25160
9068	244823	25132
9069	244849	25105
9070	244869	25078
9071	244900	25051
9072	244930	25024
9073	244947	24996
9074	244977	24970
9075	245011	24943
9076	245039	24916
9077	245063	24889
9078	245091	24862
9079	245123	24836
9080	245153	24809
9081	245184	24783
9082	245206	24755
9083	245238	24728
9084	245265	24702
9085	245285	24674
9086	245315	24647
9087	245346	24621
9088	245373	24594
9089	245396	24566
9090	245428	24540
9091	245451	24512
9092	245474	24485
9093	245506	24458
9094	245524	24430
9095	245551	24403
9096	245575	24376
9097	245602	24349
9098	245622	24321
9099	245643	24294
9100	245675	24267
9101	245715	24242
9102	245740	24215
9103	245756	24186
9104	245793	24160
9105	245815	24133
9106	245838	24106
9107	245868	24079
9108	245892	24052
9109	245915	24024
9110	245978	24001
9111	246003	23973
9112	246024	23946
9113	246059	23920
9114	246077	23892
9115	246094	23864
9116	246115	23836
9117	246136	23809
9118	246161	23781
9119	246183	23754
9120	246210	23727
9121	246230	23699
9122	246253	23672
9123	246285	23645
9124	246317	23619
9125	246331	23591
9126	246361	23564
9127	246395	23538
9128	246409	23510
9129	246437	23483
9130	246461	23455
9131	246484	23428
9132	246500	23400
9133	246523	23373
9134	246550	23346
9135	246565	23317
9136	246589	23290
9137	246607	23262
9138	246639	23236
9139	246657	23208
9140	246676	23180
9141	246701	23153
9142	246736	23127
9143	246755	23099
9144	246793	23073
9145	246821	23046
9146	246841	23019
9147	246858	22991
9148	246884	22964
9149	246910	22937
9150	246932	22909
9151	246950	22881
9152	246971	22854
9153	247002	22827
9154	247042	22801
9155	247063	22774
9156	247093	22747
9157	247129	22721
9158	247146	22693
9159	247160	22665
9160	247189	22638
9161	247209	22610
9162	247234	22583
9163	247259	22556
9164	247283	22529
9165	247305	22501
9166	247336	22475
9167	247366	22448
9168	247388	22421
9169	247419	22394
9170	247446	22367
9171	247469	22340
9172	247499	22313
9173	247525	22286
9174	247548	22259
9175	247580	22232
9176	247606	22205
9177	247633	22178
9178	247666	22152
9179	247695	22125
9180	247711	22097
9181	247749	22071
9182	247778	22044
9183	247816	22018
9184	247849	21992
9185	247875	21964
9186	247903	21938
9187	247933	21911
9188	247958	21884
9189	247982	21857
9190	248007	21829
9191	248044	21803
9192	248086	21778
9193	248112	21751
9194	248132	21723
9195	248160	21696
9196	248183	21669
9197	248202	21641
9198	248222	21613
9199	248240	21586
9200	248265	21558
